delta0,memory_decay,memory_gain,reference_excitation,reference_scale,estimator_phase,estimator_centroid,estimator_peak,reference_width,reference_skew,output_width,te_current_peak,te_memory_peak,error_phase,abs_error_phase,squared_error_phase,normalized_error_phase,ratio_abs_phase,error_centroid,abs_error_centroid,squared_error_centroid,normalized_error_centroid,ratio_abs_centroid,error_peak,abs_error_peak,squared_error_peak,normalized_error_peak,ratio_abs_peak,estimator_opt,error_opt,abs_error_opt,squared_error_opt,normalized_error_opt,estimator_opt_sum1,error_opt_sum1,abs_error_opt_sum1,squared_error_opt_sum1,normalized_error_opt_sum1,estimator_opt_sum1_nn,error_opt_sum1_nn,abs_error_opt_sum1_nn,squared_error_opt_sum1_nn,normalized_error_opt_sum1_nn,estimator_opt_tikhonov,error_opt_tikhonov,abs_error_opt_tikhonov,squared_error_opt_tikhonov,normalized_error_opt_tikhonov,estimator_opt_local,error_opt_local,abs_error_opt_local,squared_error_opt_local,normalized_error_opt_local,estimator_opt_local_sum1,error_opt_local_sum1,abs_error_opt_local_sum1,squared_error_opt_local_sum1,normalized_error_opt_local_sum1,estimator_opt_local_sum1_nn,error_opt_local_sum1_nn,abs_error_opt_local_sum1_nn,squared_error_opt_local_sum1_nn,normalized_error_opt_local_sum1_nn,estimator_opt_local_tikhonov,error_opt_local_tikhonov,abs_error_opt_local_tikhonov,squared_error_opt_local_tikhonov,normalized_error_opt_local_tikhonov,estimator_opt_predict_tikhonov,error_opt_predict_tikhonov,abs_error_opt_predict_tikhonov,squared_error_opt_predict_tikhonov,normalized_error_opt_predict_tikhonov
-0.3333333333333335,0.15,1.0,0.7998500349867252,0.7998500349867252,1.0781964550604783,-1.1206797822248857,-1.0052482899174469,1.8016422392760059,0.011953907013862711,1.993489916936284,0.020450512392440404,0.016454268784384808,0.2783464200737531,0.2783464200737531,0.07747672956787423,0.347998259546707,1.347998259546707,-1.920529817211611,1.920529817211611,3.688434778798864,-2.401112375076017,1.4011123750760168,-1.805098324904172,1.805098324904172,3.258379962571848,-2.2567959566747167,1.2567959566747164,0.7296706931192551,-0.0701793418674701,0.0701793418674701,0.004925140024951242,-0.08774062486430327,0.7191971104857929,-0.08065292450093231,0.08065292450093231,0.006504894230553088,-0.10083505778964037,0.711240333208891,-0.08860970177783423,0.08860970177783423,0.007851679249156718,-0.11078289417003631,0.7291951728056681,-0.0706548621810571,0.0706548621810571,0.004992109549824173,-0.08833513670125641,0.8142730115178782,0.014422976531152987,0.014422976531152987,0.00020802225201818985,0.018032100894253708,0.8147009923018267,0.014850957315101443,0.014850957315101443,0.00022055093317496506,0.018567177177591696,0.7717092094349521,-0.028140825551773108,0.028140825551773108,0.0007919060627353263,-0.03518262714364968,0.7958142990105075,-0.004035735976217758,0.004035735976217758,1.62871648697383e-05,-0.005045615802573213,0.7936261195617739,-0.006223915424951376,0.006223915424951376,3.873712321694767e-05,-0.007781352944561254
0.0,0.15,1.0,1.007765081172428,1.007765081172428,1.4999755502939967,-1.2928129968694895,-1.1309043261571277,1.8559026509368137,0.04567377055178134,2.0429971548711645,0.020417542159076554,0.016390648280130232,0.49221046912156874,0.49221046912156874,0.24227114591287477,0.488417864755677,1.488417864755677,-2.3005780780419176,2.3005780780419176,5.292659493167044,-2.2828515504480853,1.282851550448085,-2.1386694073295556,2.1386694073295556,4.573906833847352,-2.12219042640517,1.12219042640517,0.7640450547864381,-0.24372002638598977,0.24372002638598977,0.05939945126158755,-0.24184210282663032,1.012247016908,0.004481935735572096,0.004481935735572096,2.0087747937798182e-05,0.0044474013034444876,1.0339052744680808,0.02614019329565287,0.02614019329565287,0.0006833097055340952,0.025938776589918677,0.7676457757200501,-0.2401193054523778,0.2401193054523778,0.057657280850932316,-0.23826912634542213,0.9504654817059794,-0.05729959946644847,0.05729959946644847,0.0032832440990154216,-0.056858091768556274,1.064505931965317,0.05674085079288904,0.05674085079288904,0.003219524148700897,0.056303648392814994,1.123467188968701,0.11570210779627299,0.11570210779627299,0.013386977748500376,0.11481059421275626,0.9069382970429414,-0.10082678412948654,0.10082678412948654,0.010166040397894078,-0.10004988862303629,0.9082428921551969,-0.09952218901723098,0.09952218901723098,0.00990466610678145,-0.0987553457413383
0.33333333333333304,0.15,1.0,0.7959115757236437,0.7959115757236437,1.0781964550604926,-1.1206797822248864,-1.0052482899174469,1.8009248103992193,0.012835125937608782,1.9934899169362843,0.02046344613587843,0.01646142541783537,0.28228487933684887,0.28228487933684887,0.07968475310221933,0.3546686440390004,1.3546686440390003,-1.91659135794853,1.91659135794853,3.6733224333629906,-2.408045587483714,1.4080455874837141,-1.8011598656410905,1.8011598656410905,3.244176861596231,-2.2630150390807846,1.2630150390807848,0.729670693119252,-0.06624088260439165,0.06624088260439165,0.004387854528208796,-0.08322643447441427,0.7191971104858049,-0.07671446523783876,0.07671446523783876,0.005885109176727571,-0.09638566340499556,0.7112403332089028,-0.0846712425147409,0.0846712425147409,0.007169219308990066,-0.106382725289248,0.7291951728056653,-0.06671640291797842,0.06671640291797842,0.00445107841831404,-0.08382388817164746,0.8281891411386155,0.03227756541497184,0.03227756541497184,0.0010418412291177863,0.04055421029104275,0.8239703006846435,0.028058724960999815,0.028058724960999815,0.000787292046437034,0.03525357064381027,0.785954429338553,-0.00995714638509071,0.00995714638509071,9.914476413412498e-05,-0.012510367594588206,0.8153505235108693,0.019438947787225658,0.019438947787225658,0.0003778726910744853,0.024423501781026046,0.8198693020616006,0.023957726337956897,0.023957726337956897,0.0005739726512844336,0.03010098994498793
0.6666666666666661,0.15,1.0,0.47001771691229527,0.47001771691229527,0.39910249446245416,-0.6845051087531552,-0.6282801811984042,1.7415001433324937,-0.01294260783935763,1.8634558696266654,0.020801927683109987,0.016739425665551137,-0.07091522244984111,0.07091522244984111,0.005028968775110448,-0.15087776459940083,0.8491222354005992,-1.1545228256654505,1.1545228256654505,1.3329229549825363,-2.456338950901468,1.456338950901468,-1.0982978981106994,1.0982978981106994,1.2062582729943803,-2.336715954721427,1.3367159547214271,0.5151296511577099,0.04511193424541465,0.04511193424541465,0.0020350866113626152,0.0959792208297384,0.22355721975946458,-0.2464604971528307,0.2464604971528307,0.060742776656820464,-0.5243642702915812,0.2182662850649675,-0.25175143184732773,0.25175143184732773,0.0633787834371797,-0.5356211538177065,0.5111952713779748,0.041177554465679556,0.041177554465679556,0.0016955909917740063,0.087608515560198,0.4260620499740164,-0.04395566693827885,0.04395566693827885,0.0019321006559889,-0.09351917035604196,0.27922311630138896,-0.1907946006109063,0.1907946006109063,0.03640257962227525,-0.40593065696395514,0.2551277287645869,-0.21488998814770838,0.21488998814770838,0.04617770700612225,-0.45719550650003815,0.5128716829041567,0.042853965991861476,0.042853965991861476,0.0018364624012316198,0.09117521414593394,0.5163406206639768,0.04632290375168152,0.04632290375168152,0.00214581141198755,0.09855565457402815
1.0,0.15,1.0,0.2840695053274591,0.2840695053274591,0.00036999792881431404,-0.21740015451358563,-0.2513120724793617,1.7280858112472295,-0.010102214535015065,1.7233852826026865,0.021049742835173333,0.016934333111455716,-0.2836995073986448,0.2836995073986448,0.08048541049823371,-0.998697509159289,0.0013024908407109786,-0.5014696598410447,0.5014696598410447,0.2514718197410931,-1.7653062030117563,0.7653062030117563,-0.5353815778068208,0.5353815778068208,0.28663343385492096,-1.8846851484099412,0.8846851484099411,0.22536576177432643,-0.05870374355313268,0.05870374355313268,0.0034461295071519667,-0.2066527467827367,0.05895770913337071,-0.22511179619408841,0.22511179619408841,0.0506753207857288,-0.7924532270177764,-0.035972243276151374,-0.3200417486036105,0.3200417486036105,0.10242672084925664,-1.126631836932601,0.22065407705809345,-0.06341542826936566,0.06341542826936566,0.004021516542587062,-0.22323912662242285,0.33248180710488984,0.04841230177743072,0.04841230177743072,0.0023437509633890217,0.1704241422240088,0.2979036775863457,0.013834172258886612,0.013834172258886612,0.0001913843220885479,0.04869995546667133,-0.02914889993982489,-0.313218405267284,0.313218405267284,0.09810576939818057,-1.1026118586936098,0.21231447139295162,-0.0717550339345075,0.0717550339345075,0.0051487848949423225,-0.2525967504037168,0.2129459791034803,-0.07112352622397883,0.07112352622397883,0.005058555982533004,-0.25037367577344033
1.333333333333333,0.15,1.0,0.1967260350351102,0.1967260350351102,-0.15093327426762926,0.06392211812222615,0.0,1.7277370153735794,-0.004136659176108568,1.6717995479251133,0.021173027600668564,0.017024528008562172,-0.34765930930273947,0.34765930930273947,0.12086699534485787,-1.7672257220082324,0.7672257220082324,-0.13280391691288407,0.13280391691288407,0.017636880347404214,-0.6750703682366302,0.3249296317633698,-0.1967260350351102,0.1967260350351102,0.03870113286063541,-1.0,0.0,0.014987180144020566,-0.18173885489108965,0.18173885489108965,0.033029011377124544,-0.9238169968639598,-0.006558503102408568,-0.2032845381375188,0.2032845381375188,0.04132460344578433,-1.0333382569380716,-0.1150774583679505,-0.3118034934030607,0.3118034934030607,0.0972214184983525,-1.5849630342390233,0.01178493218369221,-0.18494110285141802,0.18494110285141802,0.034203211523898776,-0.9400946998113955,0.2101464620904185,0.013420427055308298,0.013420427055308298,0.00018010786234685095,0.06821886616539148,0.2442199556977325,0.047493920662622285,0.047493920662622285,0.0022556724999074603,0.2414216331567193,-0.11998721245075514,-0.3167132474858654,0.3167132474858654,0.10030728113304302,-1.6099203515657738,0.013016857347112637,-0.18370917768799758,0.18370917768799758,0.03374906196680027,-0.9338325639268362,0.016381162879153855,-0.18034487215595635,0.18034487215595635,0.03252427291294824,-0.9167310881031568
1.666666666666666,0.15,1.0,0.1512452251016356,0.1512452251016356,-0.18687556498994695,0.16224099651377272,0.12565603623968086,1.732879281019427,-0.004375305806566356,1.6795070520437791,0.021229219577833244,0.017070199955048104,-0.3381207900915826,0.3381207900915826,0.11432566869215605,-2.2355799322878993,1.2355799322878989,0.010995771412137118,0.010995771412137118,0.0001209069889479719,0.0727016102805761,1.0727016102805762,-0.025589188861954743,0.025589188861954743,0.0006548065866127887,-0.16919006100694425,0.8308099389930558,-0.08606406032416164,-0.23730928542579724,0.23730928542579724,0.0563156969493025,-1.5690365448980441,-0.0919705669287205,-0.2432157920303561,0.2432157920303561,0.059153921492953426,-1.6080890611053473,-0.12861377775915417,-0.2798590028607898,0.2798590028607898,0.07832106148223555,-1.8503658721968033,-0.08711198915661496,-0.23835721425825057,0.23835721425825057,0.05681416158895357,-1.5759652187239392,-0.02437069248500201,-0.1756159175866376,0.1756159175866376,0.030840950509796693,-1.1611336322758294,-0.018374063921315797,-0.1696192890229514,0.1696192890229514,0.02877070320865152,-1.1214852495936223,-0.1292682957637417,-0.2805135208653773,0.2805135208653773,0.07868783538829045,-1.854693400580907,-0.08075739007663824,-0.23200261517827384,0.23200261517827384,0.053825213449558214,-1.5339500141070233,-0.086634376949522,-0.2378796020511576,0.2378796020511576,0.0565867050720171,-1.5728073523729718
2.0,0.15,1.0,0.12639751694926593,0.12639751694926593,-0.17997345989590485,0.17534792489952936,0.12565603623968086,1.7350020815126583,-0.0013247713998070648,1.7028017671196432,0.021268419187444945,0.017100057357944967,-0.3063709768451708,0.3063709768451708,0.09386317545306418,-2.4238686347623704,1.4238686347623704,0.048950407950263425,0.048950407950263425,0.002396142438497213,0.38727349343350936,1.3872734934335094,-0.000741480709585074,0.000741480709585074,5.497936426867848e-07,-0.005866260093405895,0.9941337399065941,-0.09182446258120561,-0.21822197953047154,0.21822197953047154,0.04762083235019754,-1.726473626994291,-0.05751940674426239,-0.18391692369352833,0.18391692369352833,0.03382543482089112,-1.4550675371838975,-0.12067619015213855,-0.24707370710140447,0.24707370710140447,0.0610454167408306,-1.9547354494358948,-0.09307583196970386,-0.2194733489189698,0.2194733489189698,0.048168550885707866,-1.736373895755113,0.027353104980970433,-0.0990444119682955,0.0990444119682955,0.009809795542145436,-0.7835946018468894,0.06422066412189587,-0.062176852827370066,0.062176852827370066,0.003865961027516437,-0.4919151446015108,-0.10528292196403377,-0.2316804389132997,0.2316804389132997,0.053675825775059194,-1.8329508720198417,-0.06460539082265213,-0.19100290777191806,0.19100290777191806,0.03648211077732783,-1.5111286390901473,-0.0645582605019911,-0.19095577745125702,0.19095577745125702,0.036464108942014004,-1.5107557653043437
2.333333333333333,0.15,1.0,0.11108694394517572,0.11108694394517572,-0.16053097491227675,0.16122310625659783,0.12565603623968086,1.7364667940732768,0.0004699751146244605,1.71648888454718,0.021289480941584935,0.017118976576333687,-0.27161791885745246,0.27161791885745246,0.07377629384445362,-2.4450930884506366,1.4450930884506368,0.05013616231142211,0.05013616231142211,0.0025136347713172625,0.45132362571937884,1.451323625719379,0.014569092294505134,0.014569092294505134,0.00021225845028580888,0.13115035644238587,1.131150356442386,-0.09189007264183616,-0.2029770165870119,0.2029770165870119,0.041199669262564104,-1.8271905714427277,-0.06922438536196278,-0.1803113293071385,0.1803113293071385,0.032512175476507345,-1.6231550072718428,-0.1068355336620613,-0.21792247760723704,0.21792247760723704,0.04749020624647673,-1.9617289833338778,-0.09260037192382743,-0.20368731586900315,0.20368731586900315,0.04148852264591906,-1.8335846557227113,-0.012550807219026572,-0.1236377511642023,0.1236377511642023,0.015286293512941206,-1.1129818390289026,0.00608317576004036,-0.10500376818513536,0.10500376818513536,0.011025791333077645,-0.9452395075064576,-0.06594171474390582,-0.17702865868908155,0.17702865868908155,0.031339145997255326,-1.5936045443508624,-0.043134752621574596,-0.15422169656675033,0.15422169656675033,0.02378433169192681,-1.3882972299864755,-0.03504189663982209,-0.1461288405849978,0.1461288405849978,0.021353638050715704,-1.3154456806113612
2.666666666666666,0.15,1.0,0.10102664139885249,0.10102664139885249,-0.13938089725989755,0.14114605207539485,0.12565603623968086,1.7374890569984005,0.0016115287629093775,1.7272582950288378,0.02130281533211864,0.017131148827636174,-0.24040753865875003,0.24040753865875003,0.05779578464395839,-2.379644966218591,1.379644966218591,0.04011941067654236,0.04011941067654236,0.0016095671130330609,0.397117137826558,1.397117137826558,0.024629394840828364,0.024629394840828364,0.0006066070902254228,0.2437910881704132,1.2437910881704133,-0.09046974698825572,-0.1914963883871082,0.1914963883871082,0.03667086676530619,-1.895503856562763,-0.09199539454806123,-0.19302203594691372,0.19302203594691372,0.03725750636109165,-1.9106052945466536,-0.09256558330206327,-0.19359222470091575,0.19359222470091575,0.03747794946464986,-1.9162492390162211,-0.09048861622785592,-0.1915152576267084,0.1915152576267084,0.03667809390382449,-1.8956906314504456,-0.01346894442913825,-0.11449558582799074,0.11449558582799074,0.013109239174094794,-1.1333207186009773,-0.025183417790334395,-0.12621005918918687,0.12621005918918687,0.015928979040538055,-1.249275017377945,-0.02162480085859369,-0.12265144225744617,0.12265144225744617,0.015043376287831653,-1.2140504777667418,-0.015745337926477608,-0.1167719793253301,0.1167719793253301,0.013635695155555318,-1.1558533245138292,-0.005455004629171312,-0.1064816460280238,0.1064816460280238,0.011338340940837358,-1.0539957040404322
3.0,0.15,1.0,0.0940780513591589,0.0940780513591589,-0.12007917253880862,0.12177857129307895,0.12565603623968086,1.738220493740074,0.0023817108818570847,1.7324927276790343,0.021315129839462824,0.017140024001426384,-0.21415722389796754,0.21415722389796754,0.0458633165476842,-2.2763781860275363,1.276378186027536,0.027700519933920045,0.027700519933920045,0.0007673188046095018,0.2944418972728146,1.2944418972728147,0.03157798488052195,0.03157798488052195,0.0009971691291144728,0.33565730182875114,1.3356573018287512,-0.08884270257395305,-0.18292075393311197,0.18292075393311197,0.0334600022194581,-1.9443510073862074,-0.1150027268204243,-0.2090807781795832,0.2090807781795832,0.043714771804180076,-2.222418249091724,-0.07971711022197153,-0.17379516158113045,0.17379516158113045,0.030204758189011242,-1.8473507802328724,-0.08820775873001355,-0.18228581008917244,0.18228581008917244,0.03322811655986584,-1.9376018896614415,0.019232857386775756,-0.07484519397238315,0.07484519397238315,0.005601803060763659,-0.7955648835311112,-0.00710481683307701,-0.10118286819223592,0.10118286819223592,0.010237972815607387,-1.0755204506304363,0.016479257889477485,-0.07759879346968142,0.07759879346968142,0.006021572747950271,-0.8248341919140616,0.014359041861460711,-0.0797190094976982,0.0797190094976982,0.0063551204752940954,-0.847370968530772,0.018968351156166366,-0.07510970020299254,0.07510970020299254,0.0056414670645834174,-0.7983764450673891
3.333333333333333,0.15,1.0,0.08908538668412411,0.08908538668412411,-0.10335863001562018,0.10488347427597915,0.12565603623968086,1.7387575679999112,0.0029254531661448467,1.735760118869241,0.02132748893799838,0.017147194266733768,-0.19244401669974429,0.19244401669974429,0.037034699563531455,-2.160219805545725,1.160219805545725,0.01579808759185504,0.01579808759185504,0.00024957957155992416,0.17733646538316497,1.177336465383165,0.03657064955555675,0.03657064955555675,0.001337412408915343,0.41051232886520095,1.410512328865201,-0.0873960105807281,-0.1764813972648522,0.1764813972648522,0.031145683580554584,-1.9810364396869473,-0.13518385685120962,-0.22426924353533373,0.22426924353533373,0.05029669359591083,-2.5174638836169603,-0.06860646265789815,-0.15769184934202224,0.15769184934202224,0.02486671934890704,-1.770120276866065,-0.08619212020584031,-0.1752775068899644,0.1752775068899644,0.03072220442156152,-1.9675225467837654,0.0503714886441938,-0.038713898039930306,0.038713898039930306,0.0014987659014461196,-0.43457069089457634,0.02505841543520841,-0.0640269712489157,0.0640269712489157,0.004099453047309477,-0.7187146358351715,0.04497375690742271,-0.0441116297767014,0.0441116297767014,0.0019458358815567693,-0.49516123147235014,0.03908858248030492,-0.04999680420381919,0.04999680420381919,0.002499680430595032,-0.5612234067198488,0.03692059650320511,-0.052164790180919,0.052164790180919,0.002721165334619303,-0.585559451696417
3.666666666666666,0.15,1.0,0.08538190170238066,0.08538190170238066,-0.0894581809908388,0.09064439359868005,0.12565603623968086,1.739161393442542,0.003323298389493644,1.73785819352032,0.021337836621806855,0.01715347271813827,-0.17484008269321946,0.17484008269321946,0.03056905451617182,-2.047741725203861,1.047741725203861,0.00526249189629939,0.00526249189629939,2.7693820958616748e-05,0.06163474684181997,1.06163474684182,0.040274134537300194,0.040274134537300194,0.0016220059127285563,0.47169404445552715,1.471694044455527,-0.08613205142090159,-0.17151395312328227,0.17151395312328227,0.02941703611597547,-2.0087858164735635,-0.15237350896971213,-0.2377554106720928,0.2377554106720928,0.056527635303855496,-2.7846113278297193,-0.05940203631739071,-0.14478393801977138,0.14478393801977138,0.020962388708513,-1.6957216357683262,-0.08445094948329632,-0.16983285118567698,0.16983285118567698,0.028843197341856305,-1.9890966094626306,0.06855398060075754,-0.016827921101623122,0.016827921101623122,0.0002831789286024528,-0.19709002453799782,0.049123210315163895,-0.03625869138721677,0.03625869138721677,0.0013146927011134274,-0.42466483721111337,0.06189614958602845,-0.02348575211635221,0.02348575211635221,0.0005515805524707424,-0.2750671002646146,0.054774445621901896,-0.030607456080478768,0.030607456080478768,0.0009368163677184367,-0.35847709491372637,0.05030712430299909,-0.03507477739938157,0.03507477739938157,0.0012302400096161682,-0.41079873720361976
4.0,0.15,1.0,0.08256187688483693,0.08256187688483693,-0.077868266760035,0.0787752159863692,0.12565603623968086,1.7394714402679732,0.0036228867391075704,1.7392434965580323,0.021347024207814935,0.0171600002835799,-0.16043014364487193,0.16043014364487193,0.02573783098991424,-1.9431503945658974,0.9431503945658974,-0.003786660898467728,0.003786660898467728,1.433880075998442e-05,-0.045864520543175476,0.9541354794568245,0.043094159354843925,0.043094159354843925,0.0018571065705006821,0.5219619633278767,1.5219619633278767,-0.0850791631372595,-0.16764104002209643,0.16764104002209643,0.028103518299690135,-2.03048969266934,-0.16669933081426833,-0.24926120769910526,0.24926120769910526,0.06213114966361649,-3.0190835904420172,-0.051727057006042486,-0.13428893389087943,0.13428893389087943,0.018033517765548984,-1.62652472252048,-0.08300023906102356,-0.1655621159458605,0.1655621159458605,0.02741081423647056,-2.0053094986781623,0.0760458297041819,-0.00651604718065503,0.00651604718065503,4.245887086052236e-05,-0.07892319586852498,0.06237792359032415,-0.02018395329451278,0.02018395329451278,0.0004073919705950733,-0.24447062077654516,0.06967963919833886,-0.012882237686498071,0.012882237686498071,0.0001659520478114312,-0.15603130854773464,0.06263420107953063,-0.0199276758053063,0.0199276758053063,0.00039711226300139006,-0.24136655508816512,0.06143395133092369,-0.02112792555391324,0.02112792555391324,0.0004463892382117001,-0.2559041333736144
